"","user_id","session","Pack","Start Date","Start Time","End Date","End Time","Exit Status","Exit Screen","Build Date","Application Version","Android Version","Device ID","Device Manufacturer","Device Model","Launch Type","Beep File","Target Beep Time","Actual Beep Time","Screen Trail","bed_time","getup_time","sleep_quality","mindsharp","concentrate","game_distract","SYMBOL_SEARCH.median.RT.all_trials","SYMBOL_SEARCH.median.RT.accurate_trials","SYMBOL_SEARCH.median.RT.error_trials","SYMBOL_SEARCH.median.RT.lure_trials","SYMBOL_SEARCH.median.RT.normal_trials","SYMBOL_SEARCH.sd.RT.all_trials","SYMBOL_SEARCH.sd.RT.accurate_trials","SYMBOL_SEARCH.sd.RT.error_trials","SYMBOL_SEARCH.sd.RT.lure_trials","SYMBOL_SEARCH.sd.RT.normal_trials","SYMBOL_SEARCH.proportion.accurate.trials","SYMBOL_SEARCH.proportion.error.trials","SYMBOL_SEARCH.n.filtered.trials","SYMBOL_SEARCH.n.accurate.trials","SYMBOL_SEARCH.n.error.trials","SYMBOL_SEARCH.n.lure.trials","SYMBOL_SEARCH.n.normal.trials","SYMBOL_SEARCH.n.trials","SYMBOL_SEARCH.PACKAGE.VERSION","DOT_MEMORY.median.RT.all_trials","DOT_MEMORY.sd.RT.all_trials","DOT_MEMORY.median.RT.perfect_trials","DOT_MEMORY.sd.RT.perfect_trials","DOT_MEMORY.median.RT.nonperfect_trials","DOT_MEMORY.sd.RT.nonperfect_trials","DOT_MEMORY.median.error.distance.overall","DOT_MEMORY.sd.error.distance.overall","DOT_MEMORY.sum.error.distance.overall","DOT_MEMORY.count.perfect.dots","DOT_MEMORY.count.perfect.trials","DOT_MEMORY.n.filtered.trials","DOT_MEMORY.n.trials","DOT_MEMORY.prop.perfect.trials","DOT_MEMORY.PACKAGE.VERSION","COLOR_SHAPES.median.RT.all_trials","COLOR_SHAPES.median.RT.HIT_trials","COLOR_SHAPES.median.RT.FA_trials","COLOR_SHAPES.median.RT.MISS_trials","COLOR_SHAPES.median.RT.CR_trials","COLOR_SHAPES.sd.RT.all_trials","COLOR_SHAPES.sd.RT.HIT_trials","COLOR_SHAPES.sd.RT.FA_trials","COLOR_SHAPES.sd.RT.MISS_trials","COLOR_SHAPES.sd.RT.CR_trials","COLOR_SHAPES.n.HIT","COLOR_SHAPES.n.FA","COLOR_SHAPES.n.MISS","COLOR_SHAPES.n.CR","COLOR_SHAPES.n.change.trials","COLOR_SHAPES.n.no_change.trials","COLOR_SHAPES.n.filtered.trials","COLOR_SHAPES.n.trials","COLOR_SHAPES.HIT.rate","COLOR_SHAPES.FA.rate","COLOR_SHAPES.MISS.rate","COLOR_SHAPES.CR.rate","COLOR_SHAPES.CorRec.rate","COLOR_SHAPES.HIT.rate.adj","COLOR_SHAPES.FA.rate.adj","COLOR_SHAPES.MISS.rate.adj","COLOR_SHAPES.CR.rate.adj","COLOR_SHAPES.z.HIT.rate","COLOR_SHAPES.z.FA.rate","COLOR_SHAPES.z.MISS.rate","COLOR_SHAPES.z.CR.rate","COLOR_SHAPES.dprime","COLOR_SHAPES.beta","COLOR_SHAPES.c","COLOR_SHAPES.PACKAGE.VERSION","moment_surveys"
"93","338","6","Survey",2025-01-27,11:38:48,2025-01-27,11:43:34,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","11:00 PM",07:16:00,"70",30,30,26,2908.5,2908.5,NA,3217,2815,1134.49248824413,1134.49248824413,NA,1307.17479490864,987.336540620494,1,0,0,18,0,9,9,18,0.0.0.9300,8349,1326.03883804359,NA,NA,8349,1326.03883804359,5,6.45497224367903,26.180339887499,5,0,0,3,0,0.0.0.9300,2258,2283,2916,NA,2067,525.57350685809,655.283755330468,NA,NA,242.234734641147,5,1,0,4,5,5,0,10,1,0.2,0,0.8,0.8,0.99,0.2,0.01,0.8,2.32634787404084,-0.841621233572914,-2.32634787404084,0.841621233572914,3.16796910761376,0.0951991691035519,-0.742363320233963,0.0.0.9300,3
"94","339","4","Survey",2025-03-04,13:01:00,2025-03-04,13:05:01,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","1:00 AM",07:30:00,"50",50,50,57,1568,1628,1333,1333,1811,474.789630057837,477.468892030824,352.59655887903,368.104189658912,495.801875752805,0.833333333333333,0.166666666666667,0,15,3,9,9,18,0.0.0.9300,4211,332.857827507982,3812,NA,4342,185.261976670875,5,5,15,6,1,0,3,0.333333333333333,0.0.0.9300,1410.5,1393,NA,1524,1418,261.393785525041,411.05828864854,NA,NA,148.867390653561,4,0,1,5,5,5,0,10,0.8,0,0.2,1,0.8,0.8,0.01,0.2,0.99,0.841621233572914,-2.32634787404084,-0.841621233572914,2.32634787404084,3.16796910761376,10.5042933611349,0.742363320233963,0.0.0.9300,1
"95","339","5","Survey",2025-03-04,13:11:38,2025-03-04,13:15:10,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","1:30 AM",07:30:00,"50",40,50,62,1459,1832,1100,1301,1867,598.01534507166,614.267973165737,160.838428243999,710.857932360609,504.353546631725,0.833333333333333,0.166666666666667,0,15,3,9,9,18,0.0.0.9300,3792,818.753524165443,3124,944.694659665228,3944,NA,0,6.96923425058676,12.0710678118655,7,2,0,3,0.666666666666667,0.0.0.9300,1290.5,1139.5,NA,3856,1415,845.38343700096,355.832357531839,NA,NA,279.19652576635,4,0,1,5,5,5,0,10,0.8,0,0.2,1,0.8,0.8,0.01,0.2,0.99,0.841621233572914,-2.32634787404084,-0.841621233572914,2.32634787404084,3.16796910761376,10.5042933611349,0.742363320233963,0.0.0.9300,2
"96","339","6","Survey",2025-03-04,13:25:05,2025-03-04,13:28:45,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","1:00 AM",07:30:00,"50",40,40,57,1258,1299,951,1185,1300,361.466331069343,337.036920402329,400.106652448236,277.771488817697,401.028296313919,0.833333333333333,0.166666666666667,0,15,3,9,9,18,0.0.0.9300,6068,1465.42871997697,6068,1465.42871997697,NA,NA,0,0,0,9,3,0,3,1,0.0.0.9300,1444.5,1532,NA,NA,1357,951.901891536681,1293.84987537195,NA,NA,353.017280030312,5,0,0,5,5,5,0,10,1,0,0,1,1,0.99,0.01,0.01,0.99,2.32634787404084,-2.32634787404084,-2.32634787404084,2.32634787404084,4.65269574808168,1,0,0.0.0.9300,3
"97","340","4","Survey",2025-02-18,12:16:35,2025-02-18,12:21:38,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","8:30 PM",07:50:00,"60",60,60,58,2108,2274.5,1692,2166,1950,781.936133995008,801.751945004614,381.20456013362,790.748028416413,797.313213932336,0.777777777777778,0.222222222222222,0,14,4,9,9,18,0.0.0.9300,6665,1766.86879346864,NA,NA,6665,1766.86879346864,12.0710678118655,5.60054463311398,37.3935433230954,4,0,0,3,0,0.0.0.9300,1501.5,NA,1434,1334,1985.5,1256.25788665297,NA,NA,468.17005457419,1904.67477538818,0,1,5,4,5,5,0,10,0,0.2,1,0.8,-0.2,0.01,0.2,0.99,0.8,-2.32634787404084,-0.841621233572914,2.32634787404084,0.841621233572914,-1.48472664046793,0.0951991691035519,1.58398455380688,0.0.0.9300,4
"98","340","5","Survey",2025-02-18,12:27:37,2025-02-18,12:32:04,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","8:30 PM",07:50:00,"60",60,60,46,2383.5,2417,2350,2417,2300,932.735501811671,958.398929127606,NA,1080.70418143809,814.081503563645,0.944444444444444,0.0555555555555556,0,17,1,9,9,18,0.0.0.9300,5500,2165.1397953327,NA,NA,5500,2165.1397953327,15,5.77350269189626,35,2,0,0,3,0,0.0.0.9300,1267.5,NA,NA,1183,1352,182.798492578273,NA,NA,180.394844715696,192.419333747937,0,0,5,5,5,5,0,10,0,0,1,1,0,0.01,0.01,0.99,0.99,-2.32634787404084,-2.32634787404084,2.32634787404084,2.32634787404084,0,1,2.32634787404084,0.0.0.9300,5
"99","340","6","Survey",2025-02-18,12:41:30,2025-02-18,12:45:37,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","8:30 PM",07:50:00,"60",60,60,28,2184.5,2184.5,3159.5,1932,2266,956.312642016744,669.998603854267,2723.06821434939,1241.214705216,631.955496850846,0.888888888888889,0.111111111111111,0,16,2,9,9,18,0.0.0.9300,2991,1147.42363580327,NA,NA,2991,1147.42363580327,29.142135623731,12.204276508075,71.8287315636847,1,0,0,3,0,0.0.0.9300,1266,NA,NA,1237,1295,388.272598970248,NA,NA,513.79013225246,259.522253381093,0,0,5,5,5,5,0,10,0,0,1,1,0,0.01,0.01,0.99,0.99,-2.32634787404084,-2.32634787404084,2.32634787404084,2.32634787404084,0,1,2.32634787404084,0.0.0.9300,6
"100","341","4","Survey",2025-02-25,12:35:00,2025-02-25,12:39:46,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","10:30 PM",07:45:00,"100",80,80,56,1902,1902,NA,1713,2015,641.153464239165,641.153464239165,NA,658.837317636995,650.089951040965,1,0,0,18,0,9,9,18,0.0.0.9300,5478,1603.67733662355,5957,NA,4224.5,1772.71670043467,5,7.63762615825973,20,6,1,0,3,0.333333333333333,0.0.0.9300,1451,1225,1585,2251,1418.5,494.241562621176,258.817020305852,664.717233114954,NA,119.501046020527,4,3,1,2,5,5,0,10,0.8,0.6,0.2,0.4,0.2,0.8,0.6,0.2,0.4,0.841621233572914,0.2533471031358,-0.841621233572914,-0.2533471031358,0.588274130437115,0.724646903031409,-0.547484168354357,0.0.0.9300,1
"101","341","5","Survey",2025-02-25,12:50:20,2025-02-25,12:54:26,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","10:30 PM",07:45:00,"100",80,80,26,1958.5,1984,1933,1933,1984,861.507745044258,885.886968291235,NA,1076.73570470092,584.333594789825,0.944444444444444,0.0555555555555556,0,17,1,9,9,18,0.0.0.9300,3143,1193.88539371806,2464,NA,3964.5,1161.7764414895,7.07106781186548,7.50408739337032,22.0710678118655,5,1,0,3,0.333333333333333,0.0.0.9300,1884.5,1250,NA,NA,1967,457.601245627675,526.151404065408,NA,NA,71.4996503487954,5,0,0,5,5,5,0,10,1,0,0,1,1,0.99,0.01,0.01,0.99,2.32634787404084,-2.32634787404084,-2.32634787404084,2.32634787404084,4.65269574808168,1,0,0.0.0.9300,2
"102","341","6","Survey",2025-02-25,12:59:45,2025-02-25,13:03:31,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","10:30 PM",07:45:00,"100",90,80,37,1651,1651,NA,2618,1468,790.873546984764,790.873546984764,NA,876.602104720266,579.961804297873,1,0,0,18,0,9,9,18,0.0.0.9300,2294,990.848289766568,2973,1286.93434175952,2294,NA,0,5.77350269189626,10,8,2,0,3,0.666666666666667,0.0.0.9300,1767.5,1176,2309.5,1350,2567,722.51948070623,778.608159902442,177.483802077823,NA,800.71613779999,4,2,1,3,5,5,0,10,0.8,0.4,0.2,0.6,0.4,0.8,0.4,0.2,0.6,0.841621233572914,-0.2533471031358,-0.841621233572914,0.2533471031358,1.09496833670871,0.724646903031409,-0.294137065218557,0.0.0.9300,3
"103","342","4","Survey",2025-02-27,10:33:39,2025-02-27,10:41:19,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","11:00 PM",07:41:00,"100",70,80,40,3935.5,3935.5,3868.5,4085,3369,982.535304293442,1040.62843192627,399.515331370399,926.575744939997,1064.6819947759,0.888888888888889,0.111111111111111,0,16,2,9,9,18,0.0.0.9300,4937,815.92299473255,4652,NA,5561.5,883.176369701998,10,5.77350269189626,20,5,1,0,3,0.333333333333333,0.0.0.9300,1973.5,1725,NA,2205,2031,525.588865517103,270.114790413261,NA,484.59295633896,651.602639650884,2,0,3,5,5,5,0,10,0.4,0,0.6,1,0.4,0.4,0.01,0.6,0.99,-0.2533471031358,-2.32634787404084,0.2533471031358,2.32634787404084,2.07300077090504,14.4957403629166,1.28984748858832,0.0.0.9300,1
"104","342","5","Survey",2025-02-27,10:47:14,2025-02-27,10:52:46,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","11:00 PM",07:44:00,"100",80,70,38,3201.5,3201.5,2784,2566,4017,1244.73933014105,1255.40155594402,1414.2135623731,941.498377292518,1287.65993612876,0.888888888888889,0.111111111111111,0,16,2,9,9,18,0.0.0.9300,4610,5408.7829807946,NA,NA,4610,5408.7829807946,10,7.65070380236953,43.2514076993644,2,0,0,3,0,0.0.0.9300,1502,1333,1534,NA,1543.5,476.168609259834,374.610864765025,NA,NA,664.823974196679,5,1,0,4,5,5,0,10,1,0.2,0,0.8,0.8,0.99,0.2,0.01,0.8,2.32634787404084,-0.841621233572914,-2.32634787404084,0.841621233572914,3.16796910761376,0.0951991691035519,-0.742363320233963,0.0.0.9300,2
"105","342","6","Survey",2025-02-27,11:02:53,2025-02-27,11:07:54,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","11:00 PM",07:40:00,"90",80,80,73,3033,3033,NA,3335,2782,1073.16134902714,1073.16134902714,NA,1299.61902537286,679.573477345247,1,0,0,18,0,9,9,18,0.0.0.9300,4404,1909.6977073174,NA,NA,4404,1909.6977073174,14.142135623731,10.1419696272912,48.2842712474619,3,0,0,3,0,0.0.0.9300,1360.5,1327,NA,1568.5,1683,405.116293317254,35.028559776274,NA,424.971175493115,474.494151702632,3,0,2,5,5,5,0,10,0.6,0,0.4,1,0.6,0.6,0.01,0.4,0.99,0.2533471031358,-2.32634787404084,-0.2533471031358,2.32634787404084,2.57969497717664,14.4957403629166,1.03650038545252,0.0.0.9300,3
"106","343","4","Survey",2025-03-12,11:47:46,2025-03-12,11:52:43,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","7:00 PM",07:05:00,"80",80,70,65,1511.5,1455,1568,1568,1455,662.614478948671,681.635063867842,NA,710.869264429903,643.438419741936,0.944444444444444,0.0555555555555556,0,17,1,9,9,18,0.0.0.9300,7789,2672.39349647465,NA,NA,7789,2672.39349647465,12.0710678118655,11.0858097739995,54.0627960002063,3,0,0,3,0,0.0.0.9300,2509,NA,2671,2106,2584.5,605.172418039318,NA,NA,320.308913394554,878.761391580976,0,1,5,4,5,5,0,10,0,0.2,1,0.8,-0.2,0.01,0.2,0.99,0.8,-2.32634787404084,-0.841621233572914,2.32634787404084,0.841621233572914,-1.48472664046793,0.0951991691035519,1.58398455380688,0.0.0.9300,1
"107","343","5","Survey",2025-03-12,11:57:29,2025-03-12,12:01:42,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","7:05 PM",07:05:00,"80",70,70,67,1900,2283,1367,2368,1517,1027.01243222646,1063.07474986923,742.731669806353,1112.86072803384,992.752878503899,0.833333333333333,0.166666666666667,0,15,3,9,9,18,0.0.0.9300,5920,1237.34648879501,4393,NA,6381.5,652.659559035183,18.2514076993644,10.8037696776093,37.3935433230954,4,1,0,3,0.333333333333333,0.0.0.9300,2101.5,NA,1799,2334,1877,719.813872547002,NA,NA,857.31481965495,319.262692256184,0,1,5,4,5,5,0,10,0,0.2,1,0.8,-0.2,0.01,0.2,0.99,0.8,-2.32634787404084,-0.841621233572914,2.32634787404084,0.841621233572914,-1.48472664046793,0.0951991691035519,1.58398455380688,0.0.0.9300,2
"108","343","6","Survey",2025-03-12,12:11:20,2025-03-12,12:15:16,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","7:05 PM",07:05:00,"80",70,70,71,2375.5,2382,1416,1766,2720,695.60563727904,682.233556049539,NA,660.19542561275,733.108241970068,0.944444444444444,0.0555555555555556,0,17,1,9,9,18,0.0.0.9300,6031,784.132854389697,NA,NA,6031,784.132854389697,5,6.96923425058676,27.0710678118655,4,0,0,3,0,0.0.0.9300,1726.5,NA,NA,2900,1585,934.727862951446,NA,NA,1095.90382789732,298.087571025697,0,0,5,5,5,5,0,10,0,0,1,1,0,0.01,0.01,0.99,0.99,-2.32634787404084,-2.32634787404084,2.32634787404084,2.32634787404084,0,1,2.32634787404084,0.0.0.9300,3
"109","346","4","Survey",2025-04-04,11:37:58,2025-04-04,11:41:51,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","10:05 PM",08:00:00,"70",70,80,20,860.5,1204,735,798,1668,501.930537729956,515.35593802453,59.8581656919087,225.251217779419,545.165443797671,0.833333333333333,0.166666666666667,0,15,3,9,9,18,0.0.0.9300,5965,1684.04898978622,3468,NA,6319.5,501.338707861262,10,5.77350269189626,20,5,1,0,3,0.333333333333333,0.0.0.9300,1076,1334,NA,966,1000,217.873587201386,129.639243029776,NA,94.7523086789974,255.528276321819,3,0,2,5,5,5,0,10,0.6,0,0.4,1,0.6,0.6,0.01,0.4,0.99,0.2533471031358,-2.32634787404084,-0.2533471031358,2.32634787404084,2.57969497717664,14.4957403629166,1.03650038545252,0.0.0.9300,1
"110","346","5","Survey",2025-04-04,11:47:30,2025-04-04,11:51:13,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","10:05 PM",08:00:00,"70",70,80,26,1074.5,1033,1165,1116,1033,487.736699701072,515.604959595012,462.033223913606,568.147868076613,427.375712927162,0.722222222222222,0.277777777777778,0,13,5,9,9,18,0.0.0.9300,5419,1875.93745453662,NA,NA,5419,1875.93745453662,22.0710678118655,11.231757587149,53.2514076993644,2,0,0,3,0,0.0.0.9300,1073.5,1379.5,NA,1029,931,363.014477825763,384.645616119565,NA,NA,122.982519082998,4,0,1,5,5,5,0,10,0.8,0,0.2,1,0.8,0.8,0.01,0.2,0.99,0.841621233572914,-2.32634787404084,-0.841621233572914,2.32634787404084,3.16796910761376,10.5042933611349,0.742363320233963,0.0.0.9300,2
"111","346","6","Survey",2025-04-04,12:01:55,2025-04-04,12:04:58,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","10:05 PM",08:00:00,"70",80,80,23,915.5,932,508,867,948,649.51793335645,649.91645296402,127.279220613579,800.594778898788,504.573031824378,0.888888888888889,0.111111111111111,0,16,2,9,9,18,0.0.0.9300,3823,1417.7328145082,3823,NA,4464.5,1935.35126010758,15,8.66025403784439,30,3,1,0,3,0.333333333333333,0.0.0.9300,954,1135,NA,1202,883,255.307309378761,118.79393923934,NA,399.913740699166,76.0657610229465,2,0,3,5,5,5,0,10,0.4,0,0.6,1,0.4,0.4,0.01,0.6,0.99,-0.2533471031358,-2.32634787404084,0.2533471031358,2.32634787404084,2.07300077090504,14.4957403629166,1.28984748858832,0.0.0.9300,3
